,Temperatura Ambiental (°C),Humedad,Temperatura de la muestra (°C),pH,"CE
(µS/cm)","STD
(mg/L)","STS
(mL sed/L)","OD
(mg/L)",Nivel (cm),Turbidez (NTU),"Dureza
(mg CaCO3/L)","Cloruros
(mg Cl-/L)"
1384,14.378746,0.51298636,18.449636,7.962635,1156.5273,557.01965,115.21193,0.99208665,35.957115,999.9474,158.16153,75.53254
1385,16.472443,0.479329,20.624063,8.281912,1442.9722,709.9686,102.45641,2.9649913,21.077316,312.33322,115.08242,118.66097
1386,22.29496,0.2805671,22.591639,7.6914396,1802.3488,890.61237,109.41615,0.84507084,21.150278,855.3,192.15894,156.94307
1387,13.762036,0.72603416,21.444653,7.664454,1549.9243,754.88434,50.35751,1.2525971,24.85811,109.965645,150.99478,115.8182
1388,12.75762,0.516591,14.37352,8.17057,1859.2468,924.2583,106.091484,1.58899,21.060913,724.6575,176.64032,162.07028
1389,16.330055,0.39776024,16.54044,7.9261794,1802.6464,895.36566,121.67109,1.1426501,26.234758,406.94348,169.36249,162.40063
1390,17.361443,0.5434814,20.180017,7.767153,1360.8735,666.56213,101.93119,0.89117175,32.72519,999.6571,158.6109,99.77885
1391,27.653551,0.5785328,24.986906,7.774819,1655.7936,810.4865,75.08914,1.5726506,25.853947,182.44385,196.09785,154.30363
1392,14.758006,0.59523994,17.239372,8.003419,1493.7367,739.4133,101.617805,0.94971204,28.894007,76.97167,181.84186,119.3605
1393,19.339748,0.3741739,17.7538,8.424722,1747.0543,863.3077,131.92242,1.4172843,22.560762,481.75873,182.29987,151.0283
1394,19.622099,0.44696465,18.057232,7.732838,1731.8197,852.5077,144.8651,1.1235926,23.388468,751.95166,164.13416,162.06482
1395,18.660376,0.48600245,21.60512,8.321831,834.7036,418.78214,54.53126,7.3248343,51.710163,51.1047,162.8707,54.48067
1396,14.468067,0.5186563,22.396538,8.155292,1551.0878,767.32806,61.293797,2.4017756,22.786514,291.61786,119.38126,134.12267
1397,17.710365,0.5797528,18.450554,7.7574487,1198.3099,589.96265,94.71936,1.2831423,28.929996,999.1902,125.51971,96.1872
1398,21.666683,0.37163416,20.100805,7.5847244,1640.2567,805.6636,129.47037,0.9240668,24.63567,737.1248,150.29814,151.12225
1399,19.00922,0.61085504,18.94331,7.5865335,1258.2953,626.5686,90.47141,1.3075359,26.05166,996.1799,113.15956,108.76064
1400,12.686378,0.51671875,20.203003,8.389591,1340.4834,662.5687,82.85425,3.9859285,24.249676,163.37935,106.05444,109.934425
1401,16.76509,0.44506845,17.661156,8.44929,1092.3419,545.1206,128.93178,2.6134694,27.507252,106.43555,106.4805,80.9041
1402,25.19136,0.28905094,24.499628,7.7152257,1738.4589,855.9632,102.950096,0.87316424,23.934961,323.79117,183.49892,156.88577
1403,16.301117,0.48049936,20.311905,8.307163,1422.7637,699.2177,106.379845,3.2445812,20.956583,302.0794,113.30957,116.08694
1404,11.354905,0.531362,19.73349,8.508631,1258.2855,619.5333,77.49183,4.8469934,29.075447,108.95199,108.07486,97.63637
1405,16.364887,0.49510938,21.500263,8.250624,1280.4365,632.23486,72.44628,3.9132757,27.558174,214.47827,125.24515,106.50279
1406,16.893543,0.37633222,16.359814,8.417275,1849.9647,916.93695,115.081665,1.2560016,21.88042,474.85388,187.75266,162.80994
1407,15.345018,0.5780088,17.300827,8.035745,1659.0161,812.05707,132.31552,0.9251009,21.99154,216.69467,179.28201,130.50064
1408,27.116657,0.43112057,23.76693,7.7150254,1386.8352,680.5841,107.65049,0.9176197,33.222122,79.822876,148.03041,138.99832
1409,16.393486,0.51068306,21.04417,8.227894,1255.2015,619.92804,64.2237,3.9724102,29.393127,162.0548,128.34552,102.7411
1410,18.836996,0.48290977,16.770618,7.957783,1676.7637,827.41736,152.58987,1.0656799,25.15955,316.038,183.51257,148.0511
1411,19.431528,0.4947893,20.557331,7.6595674,1381.8711,686.4157,83.46778,1.1344258,29.898108,966.49023,143.47833,115.81251
1412,17.200396,0.3928749,16.725424,8.401264,1802.8892,891.22754,106.29919,1.692817,23.937984,406.96143,193.33644,155.19862
1413,19.696163,0.63370687,18.973097,7.6517835,1427.1256,707.7923,90.755936,1.4807589,23.959316,987.07025,105.634964,130.21268
1414,15.959501,0.50187683,16.986692,8.206347,1612.6515,791.34283,157.85606,0.8152027,21.869362,330.30746,164.63644,126.209724
1415,16.807709,0.43925664,15.989155,8.522746,943.5107,473.36252,114.379555,2.5471876,35.788292,71.23922,110.95591,67.04415
1416,14.749664,0.61307186,18.235567,7.9838104,1616.6423,788.7885,105.70963,0.9304515,23.015604,158.34515,173.35123,122.809425
1417,16.49275,0.4054477,20.042868,8.335006,1687.3754,833.7204,90.12484,0.959785,27.635675,159.46234,141.87918,138.54073
1418,19.092281,0.47914475,16.56734,8.03641,1587.4458,786.3428,128.07019,1.1786064,30.59666,205.44507,198.50305,142.46902
1419,15.363077,0.54043853,24.972065,8.039395,1173.0997,582.4242,50.847527,2.0557299,30.086222,125.899536,105.339355,99.030876
1420,15.385995,0.56739306,18.600964,8.057809,734.2948,378.41287,87.089516,1.815074,37.23505,98.75964,113.50733,53.06229
1421,18.443453,0.70782965,20.007816,7.6600475,1561.4529,769.9265,58.583755,2.2873642,29.070414,47.825363,201.15692,144.5657
1422,13.02288,0.5563726,15.347276,8.629698,942.87244,462.34128,69.08332,5.2319202,53.85296,155.32338,118.8572,68.37961
1423,18.860096,0.44419968,17.229574,7.905225,1703.2751,842.2684,139.22513,1.037889,26.994955,303.08472,173.67291,151.97476
1424,18.008354,0.3495099,16.981153,8.400124,1760.102,874.068,120.77038,0.9391499,28.465754,215.4299,179.46178,148.26479
1425,25.736855,0.38203445,23.18874,7.6534643,1454.0588,714.035,111.528854,0.8817011,31.8175,100.7153,147.78024,142.31604
1426,19.335297,0.37712532,16.946249,8.429447,1757.6332,868.9224,153.25182,1.2201564,21.267206,489.76874,181.66383,151.2279
1427,12.817497,0.81828666,25.803392,7.334544,1121.6414,534.0085,30.144102,1.8064096,27.468378,166.3135,111.81668,76.845215
1428,14.873245,0.7498284,24.293724,7.477803,1385.5563,670.55176,46.191055,1.5386547,24.796322,184.19908,136.59827,106.264565
1429,16.241806,0.6589807,18.383709,7.8135214,1564.8915,770.6066,80.440285,1.4874372,26.885302,69.392044,188.326,132.75484
1430,10.994343,0.71024644,15.436568,7.9819193,1749.6924,871.09955,86.18559,2.9006443,22.735865,983.4613,146.5162,146.84566
1431,16.733849,0.4465861,17.916897,8.422174,1104.0986,555.4092,126.764145,2.7271092,26.578623,125.23492,106.83825,84.238754
1432,17.343918,0.47985283,21.957273,8.207115,1355.0719,670.89636,79.79173,2.9380522,24.962433,298.36935,125.38603,114.816246
1433,20.975447,0.650766,20.849121,7.750685,1425.9226,703.87805,80.26464,1.652175,31.147247,31.970795,183.99493,134.73438
1434,12.551123,0.5371515,20.34068,8.360976,1217.3428,603.7276,60.994965,5.0595517,32.18807,115.27029,116.09513,95.71648
1435,17.004164,0.4601518,16.563013,8.09373,1596.0055,792.17413,136.71863,0.8325958,31.556356,93.93484,180.60112,130.635
1436,16.652359,0.6530715,17.252398,7.896062,1549.029,772.75073,79.883316,2.0693018,24.081472,990.23456,113.25658,134.3545
1437,13.384363,0.5762033,16.477175,8.114757,1473.4478,729.01184,120.41119,0.7163561,29.60121,55.818867,180.92432,111.14794
1438,16.90399,0.45839784,19.347963,8.331706,1186.5088,598.1334,116.430374,2.9811826,24.045523,202.57207,109.40227,96.06681
1439,19.330242,0.5732462,18.928217,7.712346,1245.6199,622.08685,81.29693,1.3966669,29.950884,994.5318,120.95063,110.62584
1440,14.747608,0.48246822,19.51934,8.417604,1237.9365,617.64655,100.51571,3.6003354,24.583027,163.32957,109.04021,100.9569
1441,13.048414,0.8108612,25.739632,7.336109,1274.2755,609.2904,30.282314,1.7279956,26.587667,176.56136,117.81156,90.219536
1442,18.850208,0.37339944,16.70195,8.294261,1678.3727,834.58905,119.020355,1.0243344,32.00644,197.61485,193.20201,143.4271
1443,14.961664,0.5627094,17.532331,8.110788,681.9477,355.79422,83.94267,1.8389144,40.810688,77.94455,114.44339,48.58703
1444,15.390976,0.47277185,19.580553,8.382287,1172.0375,585.3314,101.63909,2.7976985,26.613691,105.41852,104.610886,92.0572
1445,14.69287,0.41012558,15.818234,8.033488,1853.6589,921.47235,126.56118,1.1653425,22.051268,533.678,171.62698,165.90836
1446,16.297562,0.48109484,16.226715,8.116343,1579.4452,783.0973,145.73001,0.7914942,30.009663,104.092094,182.6134,127.20845
1447,16.180117,0.4939058,18.996817,8.160454,1339.4448,657.7525,112.4719,0.57786965,31.981853,109.64761,149.10596,97.47065
1448,28.945845,0.55187756,25.375923,7.7466183,1446.4268,704.68646,88.64395,1.2617522,29.322926,75.088936,161.17151,141.76863
1449,12.221371,0.5449601,21.673986,8.220066,1356.0669,675.6652,59.584923,3.6984987,25.284117,169.60846,105.97915,115.58422
1450,13.507442,0.7572596,22.258366,7.5576286,1548.7725,754.1635,41.144222,1.535756,26.255161,127.957344,147.49908,119.89992
1451,18.709808,0.4244103,16.25138,8.106607,1690.6057,837.75653,126.41135,1.2550439,29.270014,327.1732,201.95053,152.80289
1452,16.663439,0.4344804,15.6874895,8.581293,914.8034,459.97797,104.496796,2.62157,39.276432,53.265713,111.67592,65.016716
1453,16.933882,0.42081648,16.941494,7.874849,1788.2535,887.2931,132.37587,1.0613954,24.847048,386.92023,162.80931,160.44789
1454,14.860744,0.6377013,18.558846,7.922307,1625.8306,794.2021,90.250565,1.0541661,23.706926,105.23882,176.63536,124.75662
1455,22.509556,0.37546408,20.195873,7.57203,1616.3257,794.57996,132.53682,0.89673233,27.641016,402.12848,142.68161,152.77924
1456,15.7083645,0.50665605,22.099155,8.192317,1407.04,694.72296,68.32296,3.010446,24.807974,262.9991,121.018295,119.41656
1457,17.67188,0.37486866,17.977818,8.381527,1690.2211,836.82227,123.88088,0.81722665,27.48077,173.82886,156.2232,136.1996
1458,11.905907,0.5308426,20.820005,8.349856,1287.12,640.96655,67.27284,3.754643,26.74309,119.81296,105.62197,107.72777
1459,13.629027,0.8022007,26.245615,7.3076477,1195.0253,577.13837,32.259586,1.5899092,26.414198,182.32983,117.64334,88.40183
1460,15.124117,0.37034956,16.071499,8.202365,1851.8062,921.7293,110.20765,1.2278204,24.27114,411.18445,180.41577,165.4633
1461,15.554687,0.6129122,22.07907,7.866291,1022.62683,502.06052,83.25808,0.61605877,31.17173,160.7633,132.42935,76.59151
1462,17.82967,0.41616324,20.140263,8.326811,1693.4485,836.70605,83.35369,1.754135,25.0541,363.74942,168.71458,146.78136
1463,16.835571,0.47307518,20.895998,8.246958,1507.6073,742.3092,111.321724,2.1611073,19.647842,336.01953,113.79984,123.911224
1464,16.192442,0.3961911,16.847744,7.8325143,1783.2915,887.4094,102.20782,1.3512793,27.623526,631.1548,151.00314,164.58525
1465,22.39212,0.19059464,24.160744,7.9159946,1779.2191,881.32513,92.599396,0.7524263,25.944668,387.91388,226.61546,157.06277
1466,19.148571,0.3819098,16.897686,8.460152,1752.9098,865.3768,169.2261,1.2539393,19.19678,498.48395,168.18275,148.45837
1467,18.891565,0.52652544,24.047518,7.834012,1047.2631,522.89166,71.80774,0.7308465,33.963684,133.98279,122.47064,80.812744
1468,12.97683,0.82437927,26.62544,7.249195,1231.1058,590.75494,27.17792,2.080463,28.080051,200.3515,114.7228,91.32074
1469,18.470316,0.46247053,16.429197,8.00646,1710.474,844.69,152.37321,1.08906,24.70651,374.87006,186.99138,151.38968
1470,17.764372,0.36510321,17.02895,8.374338,1813.0519,897.9058,120.300705,1.4105377,23.923983,505.2547,198.6777,160.35927
1471,14.40675,0.42456913,18.295115,8.041729,1101.5461,527.24786,166.8185,0.83240354,39.045574,999.9949,185.35533,61.93642
1472,18.209444,0.44762868,16.947477,8.084578,1539.7233,765.933,122.127815,0.91655856,35.696075,75.76293,186.61682,130.12746
1473,18.38058,0.6366119,18.815777,7.8168583,1436.8002,711.213,91.133865,1.4740324,31.236416,40.120693,190.76846,130.74031
1474,14.555273,0.54853445,18.972609,7.7098956,1228.8717,593.8976,133.15103,0.7090449,32.049213,999.95416,150.00085,77.47213
1475,20.151186,0.5365751,22.794472,7.8045864,1528.7844,754.7526,82.044334,0.94216084,34.3158,998.27386,184.50952,115.838066
1476,13.895097,0.5149863,15.709189,8.71477,975.55884,479.39917,99.36698,5.1738033,40.88291,148.45918,115.65368,67.430534
1477,17.236313,0.71436334,19.54334,7.658546,1531.5813,757.54144,58.03679,2.1885047,29.744768,33.126183,193.66763,140.86528
1478,16.367794,0.5372099,19.320969,8.019352,1386.0468,684.73096,109.90613,0.81107324,27.088188,219.19235,153.29306,107.57338
1479,18.774214,0.5102139,23.605263,7.922871,1133.5037,557.46906,75.25473,0.6798098,34.23347,108.29583,123.646706,84.33382
1480,12.338386,0.60399175,15.877422,8.271475,930.35345,460.87186,60.515007,3.3844752,51.656185,140.09201,114.743996,70.780136
1481,15.972079,0.46707085,15.737328,8.580731,979.7367,481.71317,107.39281,2.8575494,37.63812,91.50527,112.05876,70.13521
1482,17.90461,0.5835438,23.83178,7.7696,863.6107,436.14252,72.66146,1.0368291,31.746471,181.40033,112.66699,67.938446
1483,15.313865,0.46322072,21.949776,8.248084,1668.8546,825.4572,69.924706,1.4511297,23.912836,270.24646,133.0987,144.00737
1484,17.779688,0.4919615,20.340784,8.22802,1377.9005,678.78156,66.30946,3.064005,28.328138,181.18202,142.25734,112.890854
1485,15.588409,0.48956186,16.022781,8.155288,1552.9645,769.8671,146.62413,0.73612607,30.196234,94.180695,183.33388,122.43673
1486,16.620123,0.6772644,17.424519,7.834308,1619.9584,805.4921,86.70644,1.8655281,22.26012,987.0395,111.80411,141.37396
1487,26.717762,0.39489534,23.927328,7.6261406,1603.1996,784.0557,115.03401,0.9551488,26.120287,205.48651,154.66255,151.13765
1488,19.905834,0.610629,19.174238,7.6118646,1366.2837,675.88654,94.890915,1.3594482,24.932163,989.0293,112.114655,123.81585
1489,16.073267,0.42762378,15.942453,8.238404,1658.7869,822.2943,149.65991,0.70820546,29.332764,118.29982,176.52625,130.75624
1490,13.784591,0.7245389,20.398933,7.6882033,1610.9216,787.93964,49.5798,1.4273924,25.65374,98.19269,160.19324,125.61866
1491,15.575219,0.6268515,17.622768,7.907405,1457.8064,723.6525,94.673164,1.2172378,30.80352,39.86925,188.9051,124.23769
1492,16.038559,0.66307676,18.849934,7.8127747,1627.1168,797.1293,79.65515,1.432767,24.470516,87.47066,184.00581,133.39192
1493,28.930807,0.5735423,25.674728,7.7467203,1532.708,746.28687,80.68256,1.4262658,27.510035,97.99638,171.92332,146.83917
1494,17.052849,0.3554564,17.424515,8.439826,1752.7013,869.25507,116.24956,0.85111785,28.394085,156.2518,163.15654,144.44011
1495,16.040487,0.44600904,15.517109,8.306318,1793.4478,888.5815,100.921555,1.8837285,24.26675,407.81506,194.0233,152.08495
1496,14.363794,0.577082,17.233032,8.153564,749.79614,380.26062,92.21042,2.097914,38.05859,96.16229,115.51036,52.336945
1497,18.894814,0.49826124,24.904903,7.938858,1094.5068,549.92004,63.211353,1.5176009,30.949017,158.51802,110.16989,90.61019
1498,17.36596,0.42034218,16.75314,8.504765,937.4793,471.9819,111.03089,2.383316,36.354477,46.97394,110.02545,65.59812
1499,21.7399,0.63277555,20.178936,7.7257757,1573.2935,772.318,88.65773,1.7576598,26.908176,108.35437,195.44165,145.32582
1500,15.057322,0.7559768,19.17007,7.5907164,1589.9442,787.51556,42.725773,2.6520734,32.27571,57.880188,193.10446,149.23917
1501,14.425683,0.67995906,18.8834,7.8164845,1603.0697,787.607,66.82903,1.2723713,25.609674,59.952217,173.66972,126.13551
1502,19.305418,0.4136368,19.71908,8.349424,1588.9882,781.36676,113.58948,2.2524025,22.714815,427.7928,152.86401,133.12312
1503,16.904299,0.42472416,16.36562,8.133207,1732.3364,859.12213,144.6714,0.87204826,26.459757,205.91026,174.59634,144.63232
1504,22.812708,0.6705877,23.169132,7.7188025,1548.639,763.8358,57.350727,2.0164263,30.28931,53.077652,193.15312,147.7593
1505,15.9009695,0.53160816,17.434471,7.9752183,1035.4368,507.44742,89.47235,1.6952182,33.792652,999.7084,129.63393,73.02549
1506,13.533146,0.5256096,22.221775,8.245902,1190.9902,596.15643,60.939167,3.023242,29.085985,110.30913,107.20636,100.6649
1507,15.939126,0.39300442,17.372688,8.318422,1816.1698,900.7858,99.7599,1.6497148,23.965376,451.07047,191.62885,159.88203
1508,15.4586935,0.5222216,24.876633,8.052522,1462.6201,722.85547,52.0771,1.6983408,25.972206,238.81944,118.42492,126.98138
1509,13.635866,0.5316472,22.506058,8.201032,1278.8997,637.7873,61.0413,3.183489,26.560093,164.85138,108.50448,109.54956
1510,19.057562,0.57691133,19.994114,7.639993,1335.917,661.2488,91.61787,1.1226301,28.817549,997.6453,134.11902,108.3606
1511,14.511495,0.564233,17.887075,8.080109,1414.7611,695.57214,114.00214,0.68472886,27.938587,147.166,164.19809,105.67199
1512,14.323265,0.51228476,15.982044,8.190084,1463.6854,728.2983,134.45798,0.67243767,32.575382,57.212692,183.76088,112.31723
1513,26.634886,0.3853549,24.509895,7.700686,1434.035,704.35925,102.00421,0.90491986,31.704807,73.95404,150.41064,140.75154
1514,18.537132,0.45116684,17.885977,7.699711,1765.5769,872.24615,145.62312,1.0458865,22.547955,643.94666,149.04874,162.3504
1515,16.891973,0.42522487,17.262814,8.510703,950.3656,478.8633,103.92408,2.4503777,36.34671,40.367325,109.638596,67.68533
1516,18.994755,0.36998576,16.869987,8.49571,1792.921,885.2992,157.06602,1.2694575,19.6536,493.93335,174.44159,153.702
1517,16.422985,0.3948831,18.736542,8.405995,1757.2954,869.86755,110.25572,1.0422169,23.307127,250.72739,146.61537,148.22482
1518,16.89284,0.36624035,16.486242,8.084596,1783.7329,886.8615,108.633934,1.2031243,30.107027,291.4968,185.41313,159.31427
1519,15.483928,0.73011416,19.130766,7.6591725,1584.6991,780.6099,51.358307,2.0957131,28.93131,56.48249,186.26546,140.2417
1520,19.005114,0.4229995,22.018085,7.801026,1493.6459,742.1045,76.85958,1.0760708,31.450975,929.34766,173.11081,122.03759
1521,12.939111,0.5098618,19.751337,8.467816,1251.8044,619.2494,85.373024,4.2894654,26.852137,135.29173,110.002785,100.3898
1522,15.070007,0.6464086,18.657959,7.876582,1587.1671,778.4025,83.58899,1.1556109,25.002613,96.27213,176.4805,125.263336
1523,13.784811,0.6135678,17.91784,8.012154,1488.1812,729.9423,98.072685,0.7823891,26.742516,102.41096,169.83588,110.45325
1524,15.074452,0.495045,22.884346,8.175105,1606.5293,794.53357,62.17666,1.7649596,23.49328,292.17816,126.79247,139.71652
1525,13.991194,0.61533034,17.344955,7.997683,1516.341,748.4279,99.560875,0.91309637,28.005516,55.51659,180.37964,117.43541
1526,14.322963,0.74677664,19.288788,7.631159,1605.4159,790.42535,44.827675,2.0891128,29.501268,73.2534,177.64935,140.40062
1527,19.380112,0.41476968,18.526299,7.6615534,1710.4177,845.6862,120.78982,1.0681474,26.4312,644.03296,138.7062,159.1037
1528,19.223179,0.529765,22.106865,7.7786293,1523.0646,747.78735,96.761604,0.8073549,33.445988,999.53625,182.566,111.17452
1529,16.325037,0.38718385,16.350035,8.392905,1838.0457,911.5512,106.1647,1.4022928,22.809572,441.60706,189.67139,161.3719
1530,28.27419,0.46627587,24.641874,7.6823187,1546.991,754.46234,104.81377,1.0632823,27.237724,157.61917,156.97331,148.18619
1531,17.176413,0.5245607,21.021063,7.772131,1461.7485,710.8134,119.38682,0.68732375,32.882725,999.9007,176.00766,99.892044
1532,16.659077,0.43047228,16.68376,7.9051204,1798.9937,892.1775,139.45648,1.0559037,23.337915,442.37164,165.86661,160.60443
1533,17.72335,0.38504663,17.38989,8.426174,1792.2572,885.21484,105.92759,1.6622502,23.810942,407.10773,189.20467,154.65822
1534,18.440605,0.49804258,22.168055,8.056837,1072.3018,531.7827,94.54946,1.5632157,28.241322,156.65764,106.66643,81.520195
1535,14.083744,0.7008217,20.253313,7.7574954,1606.4692,783.87384,58.285954,1.224493,24.374979,96.9487,161.33978,121.38369
1536,10.95161,0.5996336,14.633623,7.9619627,1835.3916,915.6692,95.05512,1.976372,21.220272,908.5512,148.68517,162.73529
1537,17.679928,0.3837141,16.337154,8.2756605,1716.2494,851.8042,136.52113,0.8538347,29.218357,181.35933,181.81517,141.67644
1538,14.955789,0.5671214,17.998465,8.115381,871.43524,439.56818,101.84839,2.3478005,31.960493,149.62747,113.99227,63.06122
1539,13.00208,0.61500627,17.997833,8.058634,1323.7075,647.72626,100.741554,0.60201293,29.073853,107.16978,161.32104,94.83858
1540,19.627487,0.5844797,19.483753,8.017967,1471.5872,721.15344,92.939095,1.9884318,28.151026,998.0695,140.72134,129.9675
1541,14.537644,0.44139525,15.619468,7.971752,1837.5891,911.8311,123.24392,1.4884655,23.509459,774.7789,180.19847,167.95708
1542,11.181713,0.54027784,20.721704,8.364899,1292.957,643.86084,63.62292,3.9322214,27.310026,107.977,105.10057,108.12747
1543,22.666862,0.4443893,19.799042,7.709192,1616.4545,795.76855,136.42986,0.9569002,28.235033,244.79172,151.98453,150.72937
1544,17.81968,0.5029709,16.343508,8.077788,1535.4182,762.7835,125.44127,1.0815214,31.113165,141.25157,196.73524,133.46211
1545,19.505154,0.2587734,20.080109,7.6008687,1532.7897,757.89667,106.77502,0.8536731,29.640001,438.6474,161.32089,135.94931
1546,19.67829,0.54170483,21.42668,7.715172,1415.0665,702.19977,78.96234,1.1370347,30.681383,989.5944,152.3028,113.82923
1547,16.26395,0.4914457,16.163326,8.206381,1665.6663,820.16437,166.48167,0.8190116,22.212986,312.486,177.87651,134.03094
1548,18.70988,0.55434525,17.4275,7.948623,1423.8064,708.524,108.70996,1.2292613,34.28485,71.26134,196.46976,130.30566
1549,14.909626,0.49211106,15.510421,8.622031,958.2685,472.98,90.243744,3.5031896,43.493847,92.27629,113.62547,70.0675
1550,13.246931,0.80728745,25.818521,7.362748,1082.6677,516.2953,33.553207,1.5106323,26.66043,172.05692,113.721146,74.89319
1551,16.567883,0.67578363,19.095722,7.7582026,1590.1798,781.618,72.342064,1.6777239,25.964653,93.030075,186.55292,136.3469
1552,18.384676,0.5094958,16.437439,8.097265,1615.962,799.39545,134.58662,1.2111183,25.868507,278.76865,197.80075,142.0846
1553,28.163925,0.43403444,25.12039,7.6958857,1560.7397,762.82043,97.770615,1.0221635,27.567947,149.5478,159.8912,148.39348
1554,13.964309,0.7293194,23.735203,7.6221004,967.66235,468.5119,60.030952,0.83437616,27.623459,207.26093,125.899155,71.38466
1555,11.82714,0.5272356,14.5756,8.019469,1872.1512,931.63605,111.948,1.4935665,19.884312,821.2597,161.8278,166.31595
1556,18.70659,0.49274856,24.316101,7.9787383,999.946,505.90927,62.498325,1.6223695,33.752583,107.6589,107.71988,80.994385
1557,15.007837,0.5155916,21.13416,8.243415,1340.0099,660.80505,68.41745,3.782597,26.237127,205.56075,118.58274,111.08835
1558,15.650722,0.6327576,17.665642,7.8916855,1481.5883,734.38525,90.57339,1.2699198,30.001223,46.945107,189.16743,126.08221
1559,22.169027,0.27972284,21.55224,7.6089134,1559.8523,768.38855,113.57835,0.82334447,29.56923,187.32271,159.6437,144.68422
1560,29.467356,0.5239533,26.02226,7.7761197,1354.4241,661.8029,89.80863,1.1155303,31.709496,50.553295,151.51086,137.17738
1561,13.467325,0.7914614,25.40076,7.4268675,1030.7168,490.6784,39.638058,1.4451058,26.800377,181.5535,115.30616,71.59382
1562,13.97327,0.7389781,24.345867,7.566069,849.2228,418.15494,55.270817,0.8177575,28.942276,206.31984,120.883575,64.9212
1563,17.00309,0.5209062,16.290716,8.05681,1677.4694,826.0202,165.57825,0.9553916,22.279066,301.26794,184.75659,140.17728
1564,14.835077,0.44172406,16.905191,8.209278,1804.473,895.5319,97.48916,2.0782278,23.79017,469.37033,189.58803,156.30072
1565,15.396632,0.41738492,16.054924,8.068512,1846.8444,917.21063,137.29967,1.0803821,20.9016,509.2948,170.80646,163.70996
1566,16.344608,0.35598835,16.90117,8.453324,1810.3297,898.728,120.11554,0.90283895,25.658073,199.55846,163.83447,153.38867
1567,25.965103,0.6370799,24.692553,7.730079,1468.2014,721.25385,65.84368,1.6784312,30.161678,40.34204,172.8575,142.60042
1568,15.99357,0.49896896,22.493628,8.186758,1086.3677,543.36365,67.68811,2.2255824,31.745825,84.04277,105.484955,86.954445
1569,16.607098,0.4362908,20.548456,7.5987196,1471.4047,709.00916,334.599,0.16072404,31.91281,999.9997,203.913,89.26044
1570,15.75285,0.3709443,16.54438,8.347427,1845.6869,917.4402,104.78744,1.3104295,23.654598,427.96725,187.90288,164.1914
1571,13.936548,0.39994913,15.509943,8.235613,1869.3419,930.04504,109.26819,1.3741065,22.15883,548.8302,184.4071,167.15001
1572,16.311905,0.62834567,17.229305,7.983173,1470.6545,732.96857,76.43154,2.3441002,26.500834,994.7451,120.323524,124.47312
1573,16.716448,0.35896066,16.926815,8.399815,1835.7761,912.3816,111.45702,1.0927501,24.068499,320.07147,175.71492,160.87764
1574,16.257341,0.36923078,16.90055,8.442797,1852.2758,920.377,108.15672,1.1670374,21.982557,372.0844,173.26149,164.00769
1575,18.160942,0.45776504,20.524677,8.258255,1298.2996,647.38416,107.57949,3.035149,23.072853,326.7033,120.80694,108.03499
1576,19.604733,0.47167596,20.794865,7.6621065,1440.4899,714.004,86.86855,1.1017002,28.599743,959.8052,147.55804,120.03273
1577,16.625336,0.5105632,23.797096,8.077769,1258.1499,624.98615,69.17737,2.0377433,26.13433,194.35652,108.16193,105.26204
1578,14.989681,0.39700377,15.673324,8.26761,1871.1912,930.0142,115.98842,1.1999097,20.789011,532.66364,178.49898,166.37962
1579,19.067081,0.46888298,23.560114,8.003548,1283.5265,630.697,73.14534,0.7753607,33.79613,105.57744,124.537605,97.03461
1580,14.050008,0.47903413,17.871508,8.603428,1095.7461,545.5351,105.79775,3.360124,28.740332,71.85543,108.07984,84.54237
1581,16.781818,0.46983492,16.496098,8.120195,1524.3071,758.422,131.43683,0.8195358,34.07588,68.05076,185.83647,124.20307
1582,16.65962,0.5144222,24.13485,8.069381,1076.4874,535.9994,58.26245,1.8802447,32.594154,91.165565,104.98523,86.83774
1583,18.742281,0.469924,21.731243,8.099696,936.97437,475.60147,81.11291,1.7047299,34.62675,82.90398,107.0625,70.872536
1584,15.8166485,0.52311915,20.38393,8.278887,1096.5751,546.6443,58.262424,4.786768,34.929893,93.858475,129.88165,86.00658
1585,17.183062,0.5103077,19.48838,8.076767,868.7162,447.1365,96.26992,1.9450377,32.898346,130.35416,111.42624,65.607414
1586,13.706436,0.46308437,15.579263,7.946478,1840.3239,914.84155,111.82916,1.5309936,23.380636,795.73895,166.55307,167.26959
1587,20.214218,0.4543619,19.177996,7.562255,1725.4916,851.1608,143.85262,0.99465394,22.142355,707.33984,131.30716,160.35495
1588,16.432384,0.5300422,19.036839,7.915489,1243.0846,607.0803,98.67011,1.0938011,34.352894,999.7608,154.69757,92.62467
1589,18.399426,0.49545276,22.909641,8.053263,1103.7329,547.2522,85.794975,1.5850757,28.430275,143.4768,105.14033,85.28241
1590,19.002035,0.48605013,23.351057,8.011297,969.48425,489.16238,71.925026,1.5435848,33.790222,97.33859,106.44589,75.27103
1591,18.05095,0.507631,18.110895,7.705579,1708.4158,846.59753,107.070854,1.3073217,24.169497,880.4189,126.06774,157.07437
1592,23.754187,0.65765923,23.033754,7.709663,1513.5355,744.0556,65.198845,1.885342,29.471428,48.506325,187.312,144.11191
1593,14.448651,0.7041646,19.497381,7.744795,1617.5712,793.2196,57.173676,1.4497805,25.68202,75.710464,170.78036,129.18715
